scenario,sample_id,tan_init,tan_final_6m,tan_reduction_rate,total_cost_6m,is_feasible
budget_1800,864,63.0,33.480783,0.46855899999999995,1500.0,1
budget_1800,865,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_1800,868,59.0,35.774945079296,0.39364499865599994,1200.0,1
budget_1800,873,57.0,39.322577520191984,0.3101302189440003,900.0,1
budget_1800,874,60.0,29.818877457659998,0.503018709039,1680.0,1
budget_1800,876,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_1800,879,59.0,35.774945079296,0.39364499865599994,1200.0,1
budget_1800,881,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_1800,889,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_1800,898,58.0,30.823578000000005,0.4685589999999999,1716.0,1
budget_1800,908,59.0,35.774945079296,0.39364499865599994,1200.0,1
budget_1800,909,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_1800,913,61.0,36.987655081984016,0.3936449986559997,1200.0,1
budget_1800,916,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_1800,918,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_1800,920,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_1800,926,62.0,32.949342000000016,0.4685589999999997,1500.0,1
budget_1800,931,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_1800,935,65.0,32.303783912465,0.503018709039,1740.0,1
budget_1800,938,63.0,33.480783,0.46855899999999995,1500.0,1
budget_1800,945,63.0,33.480783,0.46855899999999995,1500.0,1
budget_1800,951,60.0,36.38130008064001,0.39364499865599983,1200.0,1
budget_1800,956,62.0,32.949342000000016,0.4685589999999997,1500.0,1
budget_1800,958,62.0,30.812840039582007,0.5030187090389999,1740.0,1
budget_1800,959,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_1800,962,57.0,39.322577520191984,0.3101302189440003,900.0,1
budget_1800,963,63.0,33.480783,0.46855899999999995,1500.0,1
budget_1800,970,57.0,39.322577520191984,0.3101302189440003,900.0,1
budget_1800,976,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_1800,983,65.0,32.303783912465,0.503018709039,1740.0,1
budget_1800,991,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_1800,993,62.0,30.812840039582007,0.5030187090389999,1740.0,1
budget_1800,998,65.0,32.303783912465,0.503018709039,1740.0,1
budget_1800,999,63.0,33.480783,0.46855899999999995,1500.0,1
budget_2200,1,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_2200,2,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,3,59.0,27.399841120256003,0.535595913216,2016.0,1
budget_2200,4,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_2200,5,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,9,57.0,39.322577520191984,0.3101302189440003,900.0,1
budget_2200,11,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,12,63.0,27.318450663566995,0.5663737989910002,1980.0,1
budget_2200,15,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,29,62.0,32.949342000000016,0.4685589999999997,1500.0,1
budget_2200,30,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,35,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_2200,36,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,40,63.0,27.318450663566995,0.5663737989910002,1980.0,1
budget_2200,46,60.0,36.38130008064001,0.39364499865599983,1200.0,1
budget_2200,49,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,51,64.0,27.752076864576,0.566373798991,1980.0,1
budget_2200,52,60.0,29.818877457659998,0.503018709039,1680.0,1
budget_2200,53,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,55,61.0,36.987655081984016,0.3936449986559997,1200.0,1
budget_2200,59,60.0,29.818877457659998,0.503018709039,1680.0,1
budget_2200,62,58.0,40.01244730124799,0.3101302189440002,900.0,1
budget_2200,68,63.0,27.318450663566995,0.5663737989910002,1980.0,1
budget_2200,82,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_2200,85,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,87,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_2200,88,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,92,62.0,32.949342000000016,0.4685589999999997,1500.0,1
budget_2200,96,55.0,37.942837958079984,0.3101302189440003,900.0,1
budget_2200,97,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_2200,98,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,100,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,101,55.0,37.942837958079984,0.3101302189440003,900.0,1
budget_2200,104,58.0,40.01244730124799,0.3101302189440002,900.0,1
budget_2200,106,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_2200,112,58.0,40.01244730124799,0.3101302189440002,900.0,1
budget_2200,114,57.0,26.471032946688005,0.5355959132159999,2100.0,1
budget_2200,116,60.0,36.38130008064001,0.39364499865599983,1200.0,1
budget_2200,123,63.0,27.318450663566995,0.5663737989910002,1980.0,1
budget_2200,126,62.0,32.949342000000016,0.4685589999999997,1500.0,1
budget_2200,128,59.0,35.774945079296,0.39364499865599994,1200.0,1
budget_2200,134,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_2200,137,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_2200,141,63.0,27.318450663566995,0.5663737989910002,1980.0,1
budget_2200,142,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,149,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,150,58.0,40.01244730124799,0.3101302189440002,900.0,1
budget_2200,158,63.0,27.318450663566995,0.5663737989910002,1980.0,1
budget_2200,161,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_2200,175,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_2200,178,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_2200,179,60.0,36.38130008064001,0.39364499865599983,1200.0,1
budget_2200,180,60.0,36.38130008064001,0.39364499865599983,1200.0,1
budget_2200,185,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,191,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,192,60.0,29.818877457659998,0.503018709039,1680.0,1
budget_2200,193,55.0,37.942837958079984,0.3101302189440003,900.0,1
budget_2200,194,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,197,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,200,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,201,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,202,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_2200,203,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,208,64.0,27.752076864576,0.566373798991,1980.0,1
budget_2200,212,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,215,60.0,29.818877457659998,0.503018709039,1680.0,1
budget_2200,218,55.0,31.232808862255006,0.4321307479589999,1380.0,1
budget_2200,220,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,222,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,230,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,231,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,233,59.0,35.774945079296,0.39364499865599994,1200.0,1
budget_2200,244,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,246,58.0,26.935437033472002,0.535595913216,2100.0,1
budget_2200,247,60.0,29.818877457659998,0.503018709039,1680.0,1
budget_2200,252,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,263,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,265,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,267,63.0,33.480783,0.46855899999999995,1500.0,1
budget_2200,273,56.0,26.006628859904,0.535595913216,2100.0,1
budget_2200,280,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,281,62.0,32.949342000000016,0.4685589999999997,1500.0,1
budget_2200,283,58.0,26.935437033472002,0.535595913216,2100.0,1
budget_2200,288,55.0,31.232808862255006,0.4321307479589999,1380.0,1
budget_2200,289,55.0,37.942837958079984,0.3101302189440003,900.0,1
budget_2200,290,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,291,63.0,33.480783,0.46855899999999995,1500.0,1
budget_2200,293,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,295,57.0,39.322577520191984,0.3101302189440003,900.0,1
budget_2200,298,60.0,36.38130008064001,0.39364499865599983,1200.0,1
budget_2200,308,55.0,37.942837958079984,0.3101302189440003,900.0,1
budget_2200,313,65.0,34.543665000000004,0.46855899999999995,1500.0,1
budget_2200,314,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,315,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_2200,317,61.0,36.987655081984016,0.3936449986559997,1200.0,1
budget_2200,321,56.0,26.006628859904,0.535595913216,2100.0,1
budget_2200,322,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,331,55.0,31.232808862255006,0.4321307479589999,1380.0,1
budget_2200,335,60.0,36.38130008064001,0.39364499865599983,1200.0,1
budget_2200,339,65.0,28.185703065585,0.5663737989909999,1980.0,1
budget_2200,342,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,347,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_2200,349,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_2200,350,55.0,31.232808862255006,0.4321307479589999,1380.0,1
budget_2200,353,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,355,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_2200,358,60.0,36.38130008064001,0.39364499865599983,1200.0,1
budget_2200,361,63.0,33.480783,0.46855899999999995,1500.0,1
budget_2200,364,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,365,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,370,57.0,39.322577520191984,0.3101302189440003,900.0,1
budget_2200,376,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,380,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_2200,387,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,389,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,399,64.0,27.752076864576,0.566373798991,1980.0,1
budget_2200,400,59.0,35.774945079296,0.39364499865599994,1200.0,1
budget_2200,404,59.0,35.774945079296,0.39364499865599994,1200.0,1
budget_2200,407,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,411,60.0,29.818877457659998,0.503018709039,1680.0,1
budget_2200,412,56.0,26.006628859904,0.535595913216,2100.0,1
budget_2200,413,62.0,32.949342000000016,0.4685589999999997,1500.0,1
budget_2200,416,65.0,28.185703065585,0.5663737989909999,1980.0,1
budget_2200,417,60.0,29.818877457659998,0.503018709039,1680.0,1
budget_2200,422,59.0,35.774945079296,0.39364499865599994,1200.0,1
budget_2200,427,59.0,35.774945079296,0.39364499865599994,1200.0,1
budget_2200,428,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,432,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,433,63.0,27.318450663566995,0.5663737989910002,1980.0,1
budget_2200,437,58.0,40.01244730124799,0.3101302189440002,900.0,1
budget_2200,441,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,442,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_2200,445,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,449,64.0,27.752076864576,0.566373798991,1980.0,1
budget_2200,451,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,459,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,460,64.0,27.752076864576,0.566373798991,1980.0,1
budget_2200,468,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_2200,470,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,472,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,477,58.0,40.01244730124799,0.3101302189440002,900.0,1
budget_2200,479,61.0,36.987655081984016,0.3936449986559997,1200.0,1
budget_2200,482,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,485,63.0,27.318450663566995,0.5663737989910002,1980.0,1
budget_2200,488,55.0,31.232808862255006,0.4321307479589999,1380.0,1
budget_2200,489,55.0,31.232808862255006,0.4321307479589999,1380.0,1
budget_2200,491,64.0,27.752076864576,0.566373798991,1980.0,1
budget_2200,497,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,499,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,500,61.0,36.987655081984016,0.3936449986559997,1200.0,1
budget_2200,503,58.0,40.01244730124799,0.3101302189440002,900.0,1
budget_2200,519,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_2200,520,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,523,57.0,39.322577520191984,0.3101302189440003,900.0,1
budget_2200,524,55.0,31.232808862255006,0.4321307479589999,1380.0,1
budget_2200,526,64.0,27.752076864576,0.566373798991,1980.0,1
budget_2200,536,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,541,60.0,36.38130008064001,0.39364499865599983,1200.0,1
budget_2200,552,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,553,63.0,27.318450663566995,0.5663737989910002,1980.0,1
budget_2200,559,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,567,64.0,27.752076864576,0.566373798991,1980.0,1
budget_2200,568,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,574,56.0,38.632707739135995,0.3101302189440001,900.0,1
budget_2200,575,61.0,36.987655081984016,0.3936449986559997,1200.0,1
budget_2200,590,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,592,63.0,27.318450663566995,0.5663737989910002,1980.0,1
budget_2200,605,55.0,37.942837958079984,0.3101302189440003,900.0,1
budget_2200,606,60.0,29.818877457659998,0.503018709039,1680.0,1
budget_2200,608,61.0,36.987655081984016,0.3936449986559997,1200.0,1
budget_2200,609,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,612,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,620,61.0,36.987655081984016,0.3936449986559997,1200.0,1
budget_2200,630,56.0,38.632707739135995,0.3101302189440001,900.0,1
budget_2200,633,55.0,31.232808862255006,0.4321307479589999,1380.0,1
budget_2200,634,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,636,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_2200,642,64.0,27.752076864576,0.566373798991,1980.0,1
budget_2200,643,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,646,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_2200,649,63.0,33.480783,0.46855899999999995,1500.0,1
budget_2200,651,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,661,63.0,27.318450663566995,0.5663737989910002,1980.0,1
budget_2200,675,60.0,27.86424520704,0.535595913216,2016.0,1
budget_2200,679,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,681,65.0,28.185703065585,0.5663737989909999,1980.0,1
budget_2200,696,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,698,56.0,38.632707739135995,0.3101302189440001,900.0,1
budget_2200,700,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,710,63.0,27.318450663566995,0.5663737989910002,1980.0,1
budget_2200,711,61.0,28.328649293823997,0.535595913216,2016.0,1
budget_2200,712,64.0,27.752076864576,0.566373798991,1980.0,1
budget_2200,713,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,715,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,719,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,720,64.0,27.752076864576,0.566373798991,1980.0,1
budget_2200,722,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,723,59.0,35.774945079296,0.39364499865599994,1200.0,1
budget_2200,724,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,726,60.0,29.818877457659998,0.503018709039,1680.0,1
budget_2200,729,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,733,55.0,31.232808862255006,0.4321307479589999,1380.0,1
budget_2200,735,64.0,27.752076864576,0.566373798991,1980.0,1
budget_2200,736,65.0,28.185703065585,0.5663737989909999,1980.0,1
budget_2200,737,63.0,27.318450663566995,0.5663737989910002,1980.0,1
budget_2200,741,60.0,29.818877457659998,0.503018709039,1680.0,1
budget_2200,742,63.0,27.318450663566995,0.5663737989910002,1980.0,1
budget_2200,745,55.0,37.942837958079984,0.3101302189440003,900.0,1
budget_2200,746,59.0,35.774945079296,0.39364499865599994,1200.0,1
budget_2200,747,60.0,29.818877457659998,0.503018709039,1680.0,1
budget_2200,750,65.0,28.185703065585,0.5663737989909999,1980.0,1
budget_2200,754,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,759,55.0,37.942837958079984,0.3101302189440003,900.0,1
budget_2200,762,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,763,64.0,27.752076864576,0.566373798991,1980.0,1
budget_2200,769,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_2200,771,57.0,39.322577520191984,0.3101302189440003,900.0,1
budget_2200,775,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_2200,776,59.0,35.774945079296,0.39364499865599994,1200.0,1
budget_2200,777,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,781,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,784,55.0,37.942837958079984,0.3101302189440003,900.0,1
budget_2200,786,64.0,27.752076864576,0.566373798991,1980.0,1
budget_2200,790,55.0,31.232808862255006,0.4321307479589999,1380.0,1
budget_2200,793,58.0,40.01244730124799,0.3101302189440002,900.0,1
budget_2200,796,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_2200,798,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,805,58.0,40.01244730124799,0.3101302189440002,900.0,1
budget_2200,806,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,809,55.0,31.232808862255006,0.4321307479589999,1380.0,1
budget_2200,811,63.0,33.480783,0.46855899999999995,1500.0,1
budget_2200,818,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_2200,819,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,826,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,827,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,830,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,836,60.0,36.38130008064001,0.39364499865599983,1200.0,1
budget_2200,838,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,842,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,845,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,846,57.0,32.368547366337005,0.4321307479589999,1380.0,1
budget_2200,852,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,856,64.0,27.752076864576,0.566373798991,1980.0,1
budget_2200,862,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,864,63.0,33.480783,0.46855899999999995,1500.0,1
budget_2200,865,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_2200,868,59.0,35.774945079296,0.39364499865599994,1200.0,1
budget_2200,873,57.0,39.322577520191984,0.3101302189440003,900.0,1
budget_2200,874,60.0,29.818877457659998,0.503018709039,1680.0,1
budget_2200,876,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,879,59.0,35.774945079296,0.39364499865599994,1200.0,1
budget_2200,881,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,889,56.0,31.80067811429601,0.43213074795899986,1380.0,1
budget_2200,898,58.0,26.935437033472002,0.535595913216,2100.0,1
budget_2200,908,59.0,35.774945079296,0.39364499865599994,1200.0,1
budget_2200,909,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,913,61.0,36.987655081984016,0.3936449986559997,1200.0,1
budget_2200,916,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,918,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,920,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,926,62.0,32.949342000000016,0.4685589999999997,1500.0,1
budget_2200,931,61.0,30.315858748621004,0.5030187090389999,1680.0,1
budget_2200,935,65.0,28.185703065585,0.5663737989909999,1980.0,1
budget_2200,938,63.0,33.480783,0.46855899999999995,1500.0,1
budget_2200,945,63.0,33.480783,0.46855899999999995,1500.0,1
budget_2200,951,60.0,36.38130008064001,0.39364499865599983,1200.0,1
budget_2200,956,62.0,32.949342000000016,0.4685589999999997,1500.0,1
budget_2200,958,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,959,58.0,32.936416618378004,0.4321307479589999,1380.0,1
budget_2200,962,57.0,39.322577520191984,0.3101302189440003,900.0,1
budget_2200,963,63.0,33.480783,0.46855899999999995,1500.0,1
budget_2200,970,57.0,39.322577520191984,0.3101302189440003,900.0,1
budget_2200,976,64.0,34.01222400000001,0.46855899999999984,1500.0,1
budget_2200,983,65.0,28.185703065585,0.5663737989909999,1980.0,1
budget_2200,991,59.0,29.321896166699002,0.5030187090389999,1680.0,1
budget_2200,993,62.0,26.884824462558,0.5663737989909999,1980.0,1
budget_2200,998,65.0,28.185703065585,0.5663737989909999,1980.0,1
budget_2200,999,63.0,33.480783,0.46855899999999995,1500.0,1
drop_x0.90,1,64.0,36.34363213062401,0.43213074795899986,1500.0,1
drop_x0.90,2,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,3,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,4,56.0,33.73502958213531,0.39758875746186945,1380.0,1
drop_x0.90,5,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,9,57.0,40.85278553175173,0.28328446435523286,900.0,1
drop_x0.90,11,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,12,63.0,29.861029113114768,0.5260154109029402,1980.0,1
drop_x0.90,15,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,29,62.0,35.207893626542,0.432130747959,1500.0,1
drop_x0.90,30,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,35,56.0,33.73502958213531,0.39758875746186945,1380.0,1
drop_x0.90,36,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,40,63.0,29.861029113114768,0.5260154109029402,1980.0,1
drop_x0.90,46,60.0,38.32120065889663,0.36131332235172287,1200.0,1
drop_x0.90,49,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,51,64.0,30.33501370221182,0.5260154109029402,1980.0,1
drop_x0.90,52,60.0,32.09962776552933,0.46500620390784453,1680.0,1
drop_x0.90,53,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,55,61.0,38.95988733654492,0.3613133223517227,1200.0,1
drop_x0.90,59,60.0,32.09962776552933,0.46500620390784453,1680.0,1
drop_x0.90,62,58.0,41.56950106739649,0.28328446435523297,900.0,1
drop_x0.90,68,63.0,29.861029113114768,0.5260154109029402,1980.0,1
drop_x0.90,82,56.0,33.73502958213531,0.39758875746186945,1380.0,1
drop_x0.90,85,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,87,64.0,36.34363213062401,0.43213074795899986,1500.0,1
drop_x0.90,88,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,92,62.0,35.207893626542,0.432130747959,1500.0,1
drop_x0.90,96,55.0,39.41935446046219,0.28328446435523297,900.0,1
drop_x0.90,97,56.0,33.73502958213531,0.39758875746186945,1380.0,1
drop_x0.90,98,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,100,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,101,55.0,39.41935446046219,0.28328446435523297,900.0,1
drop_x0.90,104,58.0,41.56950106739649,0.28328446435523297,900.0,1
drop_x0.90,106,56.0,33.73502958213531,0.39758875746186945,1380.0,1
drop_x0.90,112,58.0,41.56950106739649,0.28328446435523297,900.0,1
drop_x0.90,114,57.0,30.494646377252863,0.46500620390784453,1908.0,1
drop_x0.90,116,60.0,38.32120065889663,0.36131332235172287,1200.0,1
drop_x0.90,123,63.0,29.861029113114768,0.5260154109029402,1980.0,1
drop_x0.90,126,62.0,35.207893626542,0.432130747959,1500.0,1
drop_x0.90,128,59.0,37.682513981248356,0.3613133223517228,1200.0,1
drop_x0.90,134,64.0,36.34363213062401,0.43213074795899986,1500.0,1
drop_x0.90,137,64.0,36.34363213062401,0.43213074795899986,1500.0,1
drop_x0.90,141,63.0,29.861029113114768,0.5260154109029402,1980.0,1
drop_x0.90,142,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,149,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,150,58.0,41.56950106739649,0.28328446435523297,900.0,1
drop_x0.90,158,63.0,29.861029113114768,0.5260154109029402,1980.0,1
drop_x0.90,161,56.0,33.73502958213531,0.39758875746186945,1380.0,1
drop_x0.90,175,64.0,36.34363213062401,0.43213074795899986,1500.0,1
drop_x0.90,178,64.0,36.34363213062401,0.43213074795899986,1500.0,1
drop_x0.90,179,60.0,38.32120065889663,0.36131332235172287,1200.0,1
drop_x0.90,180,60.0,38.32120065889663,0.36131332235172287,1200.0,1
drop_x0.90,185,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,191,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,192,60.0,32.09962776552933,0.46500620390784453,1680.0,1
drop_x0.90,193,55.0,39.41935446046219,0.28328446435523297,900.0,1
drop_x0.90,194,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,197,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,200,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,201,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,202,56.0,33.73502958213531,0.39758875746186945,1380.0,1
drop_x0.90,203,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,208,64.0,30.33501370221182,0.5260154109029402,1980.0,1
drop_x0.90,212,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,215,60.0,32.09962776552933,0.46500620390784453,1680.0,1
drop_x0.90,218,55.0,33.13261833959718,0.39758875746186945,1380.0,1
drop_x0.90,220,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,222,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,230,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,231,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,233,59.0,37.682513981248356,0.3613133223517228,1200.0,1
drop_x0.90,244,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,246,58.0,31.029640173345015,0.4650062039078446,1908.0,1
drop_x0.90,247,60.0,32.09962776552933,0.46500620390784453,1680.0,1
drop_x0.90,252,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,263,57.0,34.33744082467344,0.3975887574618694,1380.0,1
